Parent Category Name	Category Name 	Category Link	Title	Roles	Requirements	Additional Info
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_v-q_reu4o7	Маркетинг хөгжүүлэлтийн менежер /Жуулчин ХХК/	Маркетингийн идэвхжүүлэлтийн төлөвлөгөө боловсруулж, гүйцэтгэх	Сошиал флатформ дээр ажиллах /Контент, сурталчилгаа/
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_5mcqzgj6wb	Үйл ажиллагаа хариуцсан менежер	- Монголд байрлах оффисын үйл ажиллагааг хариуцах	- Шинээр аяллын төлөвлөгөө боловсруулах	- Аяллын зохион байгуулалт хийх	- Өдөр тутмын санхүүгийн болон менежментийн мэдээг удирдлагад өгөх	- Гадаадын хамтрагч байгууллагуудтай өдөр тутам мэдээлэл өгөх	- Удирдлагын өгсөн үүрэг даалгаврыг түргэн шуурхай гүйцэтгэх
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_n4w5j6fh1l	Жуулчны баазад салбарын менежер	Жуулчны баазын ѳдѳр тутмын үйл ажиллагааг зохион байгуулна	1. Хүний нѳѳцийг зохион байгуулж манлайлж ажиллах	2. Зочид буудал, рестораны үйлчилгээний чанарт хяналт тавьж ажиллах	3. Аж ахуйн ажлуудыг зохион байгуулах	4. Салбарын тѳлѳвлѳгѳѳ, зорилтонд хүрхэд багийг чиглүүлж ажиллах
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_tpu3o53g1q	Зах зээл хариуцсан менежер	Ажлын байрны тодорхойлолтод заасны дагуу ажил үүрэг гүйцэтгэнэ.
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_g-t1o5mq+1	Rental Agent	- Making sales, renting cars to customers- Being in charge for the customer service for out international and national clients- Handling all telephone and email inquires- Providing excellent customer service in all customer contact situations according to our quality standards- Organizing reservations according to the available fleet
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_v86keepft0	Зохион байгуулагч	Англи хэлтэй бол давуу тал болно
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_k_g7vt0v0o	Брэнд менежер	-Гадаад болон дотоодын аялагчдыг бүртгэн авах, гэрээ байгуулах	- Англи, Орос, Хятад хэлтэй хөтөч орчуулагч бэлтгэх, дотоодын аялалын хөтөч бэлтгэх сургалтад суралцагсдыг бүртгэх, сургалтад элсүүлэх	- Байгууллага болон бүтээгдэхүүн үйлчилгээг сурталчилан танилцуулах	- Ажлын байрны тодорхойлолтын чиг үүргийн дагуу ажиллана.
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_a5yr11rk2g	Ерөнхий менежер	-Зочлох үйлчилгээний зочид буудал, рестораны өдөр тутмын үйл ажиллагаанд хяналт тавих	- менежментийн арга хэлбэрийг танилцуулах	-зочдын сэтгэл ханамжийг хангах,	өдөр тутмын шйл ажиллагааг удирдан зохион байгуулах
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_b-7za863ia	АЯЛЛЫН МЕНЕЖЕР /Англи хэлтэй/	- Гадаад, дотоодын жуулчид, үйлчлүүлэгч болон байгууллага, хувь хүмүүст аялал санал болгох, аяллын захиалга авах, - Аяллын хөтөлбөрийг үйлчлүүлэгчдийн эрэлт, хэрэгцээнд нийцүүлэн гаргах, үр ашгийн тооцоолол хийж төлөвлөх, - Төлөвлөлтийн дагуу аяллын гэрээ байгуулах, баталгаажуулах, - Аялал ахлах, аялалтай холбоотой шаардлагатай бичиг баримтыг бүрдүүлэх - Хөтөлбөрийн дагуу аяллыг өндөр түвшинд зохион байгуулах,
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_697y98sjiq	Өрөөний үйлчлэгч	Өрөөний үйлчлэгч нар зочдын өрөөг цэвэрлэж, зочдын өрөөний цэвэр, аюулгүй ажиллагаа, бүрэн бүтэн байдал, өрөөнд тавигдах ёстой хэрэгцээт эд зүйлсийг тоо ёсоор байлгах, зочдын сэтгэл ханамж, тохь тухтай байдлыг дээд зэрэгт байлгахаар ажиллах	Бүх төрлийн цэвэрлэгээний химийн бодис, тоног төхөөрөмжтэй ажиллах зааварчилгааг авч, зааврын дагуу ажиллах
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_e-01hctvhn	Нягтлан бодогч ( Ай Трип Эйр ХХК)	- Компанийн өдөр тутмын санхүүгийн бүртгэл, тайлан тооцоо- Харилцагч хувь хүн болон байгууллагын төлбөр тооцоо- Нислэгийн билетийн төлбөр тооцоо, буцаалтын тооцоо, хяналт
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_s8yvaukd38	Аялал жуулчлалын менежер	Аялал жуулчлалын бүтээгдэхүүнийг идэвхтэй сурталчилах, борлуулах	Гадаад дотоод борлуулалтын сувгуудад бүтээгдэхүүн үйлчилгээг борлуулах	Зар сурталчилгааг идэвхтэй явуулах	Үйлчилгээний талаар үйлчлүүлэгчидтэй гэрээ байгуулах, бэлтгэх, байгуулах	Аялал жуулчлалын агентлагуудтайхамтран ажиллах ,гэрээ байгуулах	Зах зээлийн судалгаа хийх чадвартай	Вэб хуудас, FB дээр тогтмол ажиллана
Аялал жуулчлал, зочид буудал	Аялал жуулчлалын менежмент	https://www.zangia.mn/job/_uoi0z7kpbr	Аялал жуулчлалын менежер	Аялалын сонирхолтой шинэ хөтөлбөр гаргах , аялалыг амжилттай зохион байгуулах ,	Аялагчдын аюулгүй байдлыг хангах , аялалын явцад холбогдох хяналтыг тавих , асуудал гарсаг тохиолдолд яаралтай арга хэмжээг авч хэрэгжүүлэх
